path,label
..\..\1. Data\data2\cats_and_dogs\cats\cat.1718.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1719.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.172.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1720.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1721.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1722.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1723.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1724.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1725.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1726.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1727.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1728.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1729.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.173.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1730.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1731.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1732.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1733.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1734.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1735.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1736.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1737.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1738.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1739.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.174.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1740.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1741.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1742.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1743.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1744.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1745.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1746.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1747.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1748.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1749.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.175.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1750.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1751.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1752.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1753.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1754.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1755.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1756.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1757.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1758.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1759.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.176.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1760.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1761.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1762.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1763.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1764.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1765.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1766.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1767.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1768.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1769.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.177.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1770.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1771.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1772.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1773.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1774.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1775.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1776.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1777.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1778.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1779.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.178.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1780.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1781.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1782.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1783.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1784.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1785.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1786.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1787.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1788.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1789.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.179.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1790.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1791.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1792.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1793.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1794.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1795.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1796.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1797.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1798.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1799.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.18.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.180.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1800.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1801.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1802.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1803.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1804.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1805.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1806.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1807.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1808.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1809.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.181.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1810.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1811.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1812.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1813.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1814.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1815.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1816.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1817.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1818.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1819.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.182.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1820.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1821.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1822.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1823.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1824.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1825.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1826.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1827.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1828.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1829.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.183.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1830.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1831.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1832.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1833.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1834.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1835.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1836.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1837.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1838.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1839.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.184.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1840.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1841.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1842.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1843.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1844.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1845.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1846.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1847.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1848.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1849.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.185.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1850.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1851.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1852.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1853.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1854.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1855.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1856.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1857.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1858.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1859.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.186.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1860.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1861.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1862.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1863.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1864.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1865.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1866.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1867.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1868.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1869.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.187.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1870.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1871.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1872.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1873.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1874.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1875.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1876.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1877.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1878.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1879.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.188.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1880.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1881.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1882.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1883.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1884.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1885.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1886.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1887.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1888.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1889.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.189.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1890.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1891.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1892.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1893.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1894.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1895.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1896.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1897.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1898.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1899.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.19.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.190.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1900.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1901.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1902.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1903.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1904.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1905.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1906.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1907.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1908.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1909.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.191.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1910.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1911.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1912.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1913.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1914.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1915.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1916.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1917.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1918.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1919.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.192.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1920.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1921.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1922.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1923.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1924.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1925.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1926.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1927.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1928.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1929.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.193.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1930.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1931.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1932.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1933.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1934.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1935.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1936.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1937.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1938.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1939.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.194.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1940.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1941.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1942.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1943.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1944.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1945.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1946.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1947.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1948.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1949.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.195.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1950.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1951.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1952.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1953.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1954.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1955.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1956.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1957.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1958.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1959.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.196.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1960.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1961.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1962.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1963.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1964.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1965.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1966.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1967.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1968.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1969.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.197.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1970.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1971.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1972.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1973.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1974.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1975.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1976.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1977.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1978.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1979.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.198.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1980.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1981.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1982.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1983.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1984.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1985.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1986.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1987.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1988.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1989.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.199.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1990.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1991.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1992.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1993.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1994.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1995.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1996.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1997.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1998.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.1999.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.2.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.20.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.200.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.201.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.202.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.203.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.204.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.205.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.206.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.207.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.208.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.209.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.21.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.210.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.211.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.212.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.213.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.214.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.215.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.216.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.217.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.218.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.219.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.22.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.220.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.221.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.222.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.223.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.224.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.225.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.226.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.227.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.228.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.229.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.23.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.230.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.231.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.232.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.233.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.234.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.235.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.236.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.237.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.238.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.239.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.24.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.240.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.241.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.242.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.243.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.244.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.245.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.246.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.247.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.248.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.249.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.25.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.250.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.251.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.252.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.253.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.254.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.255.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.256.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.257.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.258.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.259.jpg,cats
..\..\1. Data\data2\cats_and_dogs\cats\cat.26.jpg,cats
